,down,yardsToGo,possessionTeam,yardlineSide,absoluteYardlineNumber,avg_def_speed,std_def_acc,def_players_near_los,avg_def_spacing,avg_olb_orientation,avg_olb_motion_angle,avg_ilb_orientation,avg_ilb_motion_angle,avg_mlb_orientation,avg_mlb_motion_angle,avg_lb_orientation,avg_lb_motion_angle,avg_cb_orientation,avg_cb_motion_angle,avg_ss_orientation,avg_ss_motion_angle,avg_fs_orientation,avg_fs_motion_angle,successfulBlitz
9220,1,10,NO,NO,68,0.4204351851568316,0.3276743664628174,8.0,8.380204239441783,97.55766666666663,128.11244444444446,84.8325,134.43216666666666,0.0,0.0,0.0,0.0,104.15088888888889,147.94077777777775,107.665,233.11900000000003,74.93388888888889,229.81688888888888,0
9222,2,20,NO,,60,0.1642037953795379,0.3697362714594658,8.0,11.404492602088627,294.6952227722772,220.04797029702968,264.2470792079208,206.78556930693068,0.0,0.0,0.0,0.0,278.04457095709574,179.35803630363037,260.39554455445545,138.72227722772277,267.60128712871284,184.91876237623765,0
9224,1,10,DEN,DEN,97,0.8014262819574334,0.4078739448774282,10.0,5.965305205878739,91.18692307692308,121.21855769230768,0.0,0.0,94.55326923076922,116.14192307692308,0.0,0.0,90.83375,113.47990384615385,0.0,0.0,101.79240384615385,198.6265384615385,1
9225,3,3,SF,CAR,66,0.7139409721431892,0.6567638742647527,11.0,6.950525785847671,275.68026041666667,189.04325520833336,270.2578125,232.02895833333332,0.0,0.0,0.0,0.0,237.35791666666668,192.93357638888887,254.2034375,79.44385416666667,224.66739583333333,226.42510416666664,1
9227,1,10,NO,NO,70,0.3726498127340824,0.5357459765185281,9.0,9.150557413649803,81.65067415730337,115.4311797752809,86.62769662921347,118.24988764044946,0.0,0.0,0.0,0.0,118.58595505617978,192.4365730337079,63.254943820224725,196.9673033707865,81.52393258426966,208.52101123595503,0
9239,1,10,ATL,ATL,85,0.3510077519379845,0.3567739072095525,9.0,7.893104364225186,89.6353488372093,115.57825581395348,0.0,0.0,94.321511627907,135.43081395348838,0.0,0.0,73.25383720930232,200.2245930232558,0.0,0.0,96.13046511627908,213.53058139534883,1
9242,1,3,MIA,BUF,107,,,,,,,,,,,,,,,,,,,0
9251,3,10,KC,KC,64,0.5508895131025449,0.4323192107268482,11.0,8.659566133829015,95.64317415730338,132.66261235955056,116.36814606741572,170.30463483146067,0.0,0.0,0.0,0.0,107.19286516853934,212.1881741573034,0.0,0.0,92.99085674157304,184.8366011235955,0
9255,1,10,SEA,SEA,85,,,,,,,,,,,,,,,,,,,0
9258,3,4,PIT,NE,97,,,,,,,,,,,,,,,,,,,1
9263,2,4,ATL,ATL,62,,,,,,,,,,,,,,,,,,,1
9266,2,8,NYG,NYG,79,,,,,,,,,,,,,,,,,,,1
9267,3,1,BAL,NE,101,,,,,,,,,,,,,,,,,,,0
9272,1,10,HOU,HOU,79,0.4774376947040498,0.43417357930841,10.0,8.955569434264577,106.25808411214952,168.78892523364487,90.5079906542056,169.507523364486,0.0,0.0,0.0,0.0,127.6094859813084,181.45514018691588,87.18345794392522,230.08873831775705,0.0,0.0,0
9276,3,7,SF,SF,82,0.5883333333333333,0.5026759435680898,8.0,8.939606999314206,90.02369047619047,138.49113095238096,93.49517857142855,173.20857142857145,0.0,0.0,0.0,0.0,149.33458333333334,176.78309523809523,83.97375000000001,205.69071428571428,78.23017857142857,242.98767857142855,0
9281,1,10,MIA,BAL,99,,,,,,,,,,,,,,,,,,,0
9284,2,10,ARI,ARI,88,0.7980624999962747,0.5179801484014738,10.0,8.21719567052628,97.75883333333334,148.329875,85.422,119.759125,0.0,0.0,0.0,0.0,94.63958333333332,165.56662500000002,0.0,0.0,88.4016875,189.6233125,0
9286,3,5,SEA,DET,69,0.5584753086419754,0.4549090515840441,10.0,9.286103232380585,267.5506296296296,230.47085185185188,278.8248888888889,241.32207407407407,0.0,0.0,0.0,0.0,285.28400000000005,229.4194074074074,292.4802962962963,208.2417037037037,259.9181481481482,158.758,0
9288,1,10,NYJ,NYJ,88,0.6574045138522181,0.4589234818339915,11.0,6.518833950093816,111.25645833333331,126.22833333333334,94.7896875,180.99494791666663,0.0,0.0,0.0,0.0,104.47890624999998,213.87130208333335,119.55197916666668,278.51343749999995,77.50479166666666,195.37072916666668,0
9290,1,10,NYJ,CIN,64,,,,,,,,,,,,,,,,,,,1
9293,4,2,DAL,TB,69,0.7500652175750854,1.1962371149500168,11.0,6.371863377659393,276.3182608695652,219.09617391304343,238.56852173913043,170.38686956521744,0.0,0.0,0.0,0.0,275.1454782608696,171.81060869565218,0.0,0.0,249.95333333333332,145.59455072463766,1
9294,1,10,NE,MIA,62,1.224880952574566,0.5743882970990605,8.0,10.401525544629584,267.67163265306124,275.8081632653062,257.3987755102041,231.3266326530612,0.0,0.0,0.0,0.0,301.46210884353746,216.33068027210885,231.27081632653065,76.91510204081632,78.79510204081633,222.16653061224488,0
9299,2,3,SEA,ATL,96,,,,,,,,,,,,,,,,,,,1
9301,1,10,BUF,BUF,62,0.5262666666666667,0.3332808545970143,6.0,9.723486181263656,94.58976,168.05872,82.25575999999998,180.5816,0.0,0.0,0.0,0.0,99.34130666666668,179.89216,72.17444,269.54571999999996,0.0,0.0,0
9302,2,4,LV,DEN,86,0.5454924242540422,0.354068578603705,11.0,6.4555501450801565,186.17219696969696,158.29151515151514,252.33840909090904,175.80247474747475,0.0,0.0,0.0,0.0,251.3583333333333,116.04053030303032,272.38348484848484,133.9895075757576,0.0,0.0,1
9308,1,10,IND,TEN,84,0.5730228759884055,0.4212641073314599,8.0,7.255650682776895,289.1759803921568,233.04980392156855,201.88751633986928,193.31558823529417,0.0,0.0,0.0,0.0,238.65093137254905,156.6037254901961,0.0,0.0,279.13186274509803,146.11651960784314,1
9310,2,4,WAS,PHI,106,,,,,,,,,,,,,,,,,,,1
9318,2,8,KC,KC,76,0.6092438271604937,0.6992641072303857,9.0,6.00225929487553,78.12654320987656,117.50746913580248,76.74083333333334,149.79555555555555,0.0,0.0,0.0,0.0,97.32796296296296,198.4513888888889,84.60370370370369,199.175,102.98712962962964,205.71888888888887,1
9319,1,10,NYG,NYG,92,0.5711154855643045,0.4312948287438607,9.0,9.73295036435175,81.85905511811023,150.72299212598426,92.3804724409449,166.77015748031502,0.0,0.0,0.0,0.0,94.11115485564304,179.09855643044617,73.6972440944882,178.63559055118108,103.59275590551182,308.66905511811007,0
9330,1,10,GB,NYG,81,0.3199233715470266,0.4043785139599321,9.0,10.011316692451636,275.6526436781609,229.50818965517243,0.0,0.0,0.0,0.0,0.0,0.0,262.94549808429116,173.61436781609194,270.2013601532567,196.49584291187745,275.01522988505747,203.56436781609193,1
9333,3,15,PIT,PIT,90,,,,,,,,,,,,,,,,,,,1
9338,3,1,CLE,PIT,109,,,,,,,,,,,,,,,,,,,1
9341,1,10,NO,NO,99,,,,,,,,,,,,,,,,,,,0
9344,1,10,LAC,CLE,65,0.8461538461573259,0.3982142239503509,11.0,7.795982396741485,249.23549450549447,204.42890109890112,0.0,0.0,271.9310989010989,185.70373626373623,0.0,0.0,287.36659340659344,114.768021978022,282.6218131868132,100.81642857142856,0.0,0.0,1
9348,2,10,NYJ,BAL,73,0.6615555555473955,0.45187211107656,8.0,8.952312255775395,304.96852380952384,229.3480476190476,284.60761904761904,192.25704761904765,0.0,0.0,0.0,0.0,266.23352380952383,172.79038095238096,273.64480952380956,124.99666666666668,263.45904761904757,172.9862380952381,0
9349,3,8,TEN,TEN,66,0.7033884295811441,0.566370624505873,8.0,8.028633559578534,90.71479338842975,153.3468595041322,0.0,0.0,82.67314049586777,175.53446280991733,0.0,0.0,91.99201101928377,167.5652341597796,0.0,0.0,95.8252479338843,236.80128099173552,1
9354,3,10,NE,GB,91,0.7702130325545643,0.6516209085665068,11.0,8.00894033692712,269.264022556391,211.15530075187968,247.4044736842105,187.6218045112782,0.0,0.0,0.0,0.0,271.6454385964912,142.76919799498748,286.5283458646617,141.74984962406015,243.58503759398496,153.02669172932332,1
9358,2,4,DET,PHI,106,0.4534278350515464,0.3916026877805962,11.0,7.754938576952569,313.66659793814426,195.5163917525773,269.59747422680414,204.56061855670103,0.0,0.0,256.82505154639176,232.56226804123713,246.09735395189003,188.83975945017184,279.6684536082474,232.74051546391755,0.0,0.0,1
9375,3,10,GB,GB,91,0.410230352303523,0.4181351204059614,7.0,10.246994620186667,96.94170731707318,146.88715447154473,88.86642276422764,146.74284552845526,0.0,0.0,0.0,0.0,82.94317073170731,144.33872628726286,0.0,0.0,78.43948509485094,233.5217344173441,0
9376,2,8,TEN,IND,70,0.4860202492309322,0.4629897138302262,9.0,7.343969127932712,280.71196261682235,210.6634579439253,0.0,0.0,273.6775700934579,210.96859813084112,0.0,0.0,244.73570093457943,217.96869158878505,0.0,0.0,281.63070093457947,181.43406542056076,0
9381,3,9,WAS,WAS,83,0.589667919536581,0.4884869335539078,8.0,9.546684491579263,66.74255639097744,136.46060150375942,101.47661654135338,177.89518796992482,0.0,0.0,0.0,0.0,108.22844611528822,192.5306516290727,74.48842105263157,151.6757894736842,101.9487969924812,208.42526315789473,1
9382,3,10,MIN,MIN,72,,,,,,,,,,,,,,,,,,,0
9387,3,6,CLE,NYJ,82,,,,,,,,,,,,,,,,,,,0
9392,2,1,CIN,BAL,109,0.4938793104550876,0.7480147669693067,11.0,6.900174533549834,253.8113793103448,215.1583908045977,259.10965517241374,173.74977011494255,0.0,0.0,0.0,0.0,262.984061302682,229.1462835249042,279.5545402298851,162.2911494252874,0.0,0.0,1
9394,2,7,TB,DAL,88,0.3450806451612904,0.5860993433965043,10.0,9.54820732616743,221.2403225806451,203.5182258064516,262.36505376344087,156.59709677419357,0.0,0.0,0.0,0.0,205.5946594982079,161.30322580645162,258.32301075268816,173.35129032258067,246.89838709677417,180.1724731182796,0
9401,3,1,NO,NO,65,,,,,,,,,,,,,,,,,,,0
9402,4,9,SF,SEA,71,,,,,,,,,,,,,,,,,,,1
9405,2,6,PIT,PIT,84,0.3069683907843655,0.3787757014756299,9.0,10.94386647629897,80.01336206896549,167.10327586206895,109.31913793103448,94.19603448275862,0.0,0.0,0.0,0.0,103.15114942528736,201.0127586206896,88.19551724137933,224.11232758620687,0.0,0.0,0
9409,2,9,CHI,GB,91,,,,,,,,,,,,,,,,,,,0
9411,3,6,LAC,LAC,70,0.7431144783109652,0.9339069293416198,9.0,9.076817711265084,90.82171717171718,121.93858585858584,82.85282828282828,144.8520202020202,0.0,0.0,0.0,0.0,81.2036026936027,118.09872053872056,95.5259595959596,245.81373737373735,91.33787878787878,301.31141414141416,0
9419,1,10,CAR,NYG,94,,,,,,,,,,,,,,,,,,,0
9421,1,10,TB,TB,85,,,,,,,,,,,,,,,,,,,0
9423,2,7,NYG,NYG,61,0.3973245618926981,0.4852122741810188,9.0,9.761724583815234,82.60684210526318,96.3686842105263,95.62315789473683,72.9015789473684,0.0,0.0,0.0,0.0,75.83070175438597,150.5617543859649,86.8452631578947,65.16315789473684,115.92684210526316,213.3726315789474,1
9425,1,10,LV,LV,74,0.46749343832021,0.4084671177906551,9.0,8.460977568310634,77.81086614173228,126.18559055118112,83.27917322834645,116.66385826771656,0.0,0.0,0.0,0.0,98.9662992125984,111.41031496062992,74.73118110236221,225.70881889763777,73.52992125984252,67.24,0
9434,3,10,NYJ,PIT,84,0.7566404199475065,0.5278181263487037,9.0,9.161179750578356,241.9601312335958,212.6695275590551,0.0,0.0,0.0,0.0,0.0,0.0,284.68076115485565,162.15154855643047,0.0,0.0,153.08637795275592,122.78968503937008,1
9436,1,10,CIN,CIN,69,,,,,,,,,,,,,,,,,,,0
9443,1,10,DET,NE,77,0.6992955326300461,0.5395003945720316,10.0,6.084441791069815,265.34845360824744,198.90711340206184,283.1617010309278,158.96922680412374,0.0,0.0,0.0,0.0,280.978969072165,99.68752577319586,286.06123711340206,156.61907216494845,269.8542783505154,150.99195876288658,0
9451,2,6,IND,KC,74,,,,,,,,,,,,,,,,,,,1
9457,1,10,ATL,NO,70,0.5143250688705234,0.4669612888026128,8.0,9.053394260040449,272.27429752066115,196.93272727272725,0.0,0.0,274.6934710743801,270.87280991735537,0.0,0.0,252.14429752066115,144.38652892561984,0.0,0.0,267.5134435261708,168.19732782369147,1
9458,1,10,MIA,NE,86,0.3443425076452599,0.486332700452924,9.0,8.467113964254288,258.2354128440367,243.55339449541285,261.8116513761468,197.9705504587156,0.0,0.0,0.0,0.0,276.0754128440367,159.09626911314984,0.0,0.0,275.8280733944954,219.28183486238532,0
9461,1,15,TB,TB,102,,,,,,,,,,,,,,,,,,,1
9472,3,5,PIT,PIT,80,0.517859477124183,0.5185811831654322,9.0,9.956465969086016,91.50431372549016,153.17725490196077,94.31098039215684,233.82352941176475,0.0,0.0,0.0,0.0,116.13421568627452,194.54591503267977,89.14421568627452,246.42220588235296,0.0,0.0,1
9473,2,10,CHI,CHI,95,,,,,,,,,,,,,,,,,,,1
9478,2,9,NYG,NYG,106,0.3695333333333334,0.3816643850794352,10.0,7.691270120251199,121.2798,130.83226666666667,93.96420000000002,137.833,0.0,0.0,0.0,0.0,92.87810000000002,141.7545,76.26540000000001,162.4646,101.1804,302.16700000000003,1
9479,1,10,IND,HOU,68,0.6161129032198379,0.3903589293150252,11.0,8.807613930673648,249.15580645161296,130.47716129032258,284.42683870967744,119.62419354838708,0.0,0.0,0.0,0.0,253.0023440860215,131.9164301075269,268.44909677419355,118.87361290322583,270.42509677419355,81.14077419354838,0
9484,4,1,KC,TB,76,0.7778780070657737,0.6400145716210791,10.0,7.686482537220187,268.03690721649485,243.3461855670103,257.18778350515464,202.65711340206184,0.0,0.0,0.0,0.0,264.16432989690725,211.7121649484536,0.0,0.0,266.4593298969072,192.9722680412371,1
9488,1,10,BAL,BAL,90,,,,,,,,,,,,,,,,,,,0
9493,3,4,TEN,TEN,63,0.8351250000283743,0.7024221159370341,11.0,4.788189602962696,96.76765,184.59889999999996,0.0,0.0,87.51910000000002,164.76909999999995,0.0,0.0,99.96455000000002,138.58829999999998,0.0,0.0,102.4134,209.6754,0
9494,1,10,MIA,MIA,96,0.5861984126754696,0.7008556317065323,11.0,7.387394863943164,89.94304761904762,156.22819047619046,95.87742857142857,211.96866666666665,0.0,0.0,0.0,0.0,71.52304761904763,99.8548888888889,92.49838095238096,210.8527619047619,85.85409523809524,221.58238095238096,0
9496,1,10,CLE,LAC,73,0.7567682926679348,0.5092080280639321,8.0,8.258402268815695,166.4310365853659,248.12743902439024,268.01420731707316,240.63670731707316,0.0,0.0,0.0,0.0,270.80914634146336,171.6367073170732,249.43256097560976,150.07237804878048,0.0,0.0,0
9497,1,10,LAC,CLE,61,0.6790109890184942,0.4075574784176402,11.0,8.723505848275186,272.7153296703297,214.01626373626377,0.0,0.0,265.52230769230766,194.0694505494505,0.0,0.0,246.50258241758243,178.0912637362637,259.66774725274723,98.16324175824175,0.0,0.0,1
9499,3,10,BUF,BUF,108,0.6803917910485293,0.4428628176442943,9.0,9.621258242450136,109.5281343283582,138.19718905472635,100.2618656716418,143.82582089552238,0.0,0.0,0.0,0.0,103.27585820895524,169.21632462686568,0.0,0.0,183.85798507462684,161.35085820895523,0
9500,1,10,LAC,LAC,77,,,,,,,,,,,,,,,,,,,1
9502,3,2,PIT,CIN,108,0.122558479573338,0.4185907535689112,10.0,10.145887196184802,280.3805263157895,200.6884210526316,270.18105263157895,190.5168421052632,0.0,0.0,0.0,0.0,268.3546198830409,191.83748538011696,269.3089473684211,249.4540350877193,263.130350877193,180.90122807017545,1
9503,2,9,WAS,WAS,93,0.5233892617449665,0.5026045854387263,8.0,9.624021757099444,59.243221476510065,138.23765100671145,94.46100671140938,145.72355704697986,0.0,0.0,0.0,0.0,95.321677852349,168.29957494407157,104.08016778523488,212.32295302013424,0.0,0.0,0
9505,3,5,JAX,LAC,105,,,,,,,,,,,,,,,,,,,1
9509,2,4,MIA,BUF,78,,,,,,,,,,,,,,,,,,,0
9512,1,10,WAS,WAS,94,,,,,,,,,,,,,,,,,,,1
9513,2,10,NYJ,CIN,85,,,,,,,,,,,,,,,,,,,1
9517,3,5,CLE,CLE,80,0.4371517412917252,0.4460098744353741,9.0,9.062817795725222,0.0,0.0,81.19414179104477,161.46533582089555,0.0,0.0,0.0,0.0,96.58,197.6905721393035,91.84809701492536,230.10097014925373,0.0,0.0,1
9518,2,15,CIN,CIN,93,0.7801344086049544,0.5209839914330616,9.0,11.054301328994857,90.6258064516129,137.00717741935483,84.42161290322579,177.59177419354842,0.0,0.0,0.0,0.0,107.84801075268815,162.9640322580645,0.0,0.0,241.22620967741935,230.49528225806452,1
9521,1,10,DEN,DEN,61,0.7208943084391153,0.4311568326880033,6.0,11.505012751806436,75.67682926829269,128.5391463414634,101.71902439024387,192.39024390243904,106.19731707317074,183.92390243902437,0.0,0.0,97.4818699186992,190.57991869918695,0.0,0.0,83.63317073170732,255.96012195121955,1
9523,1,10,WAS,WAS,83,0.329775641025641,0.457388894471078,9.0,7.695419149296813,96.5498076923077,166.36057692307696,96.49572115384618,121.30038461538462,0.0,0.0,0.0,0.0,91.0108653846154,185.77288461538467,83.88403846153845,176.58014423076924,0.0,0.0,0
9526,2,7,NYG,CAR,72,,,,,,,,,,,,,,,,,,,1
9527,1,4,LAC,CLE,106,0.6985174418268942,0.5271985454178578,11.0,6.063092683427684,276.0228488372093,209.05767441860465,0.0,0.0,261.5329069767442,96.90511627906974,0.0,0.0,259.74819767441863,156.02575581395348,250.17436046511625,136.91174418604652,0.0,0.0,1
9528,3,1,BUF,BAL,78,0.5521666666666666,0.4604260072200147,8.0,10.91804650623678,326.45275000000004,226.13450000000003,273.2415,126.47525,0.0,0.0,0.0,0.0,222.76912499999997,176.356375,282.71275,182.34125,251.63375,109.89125,0
9530,1,15,NE,GB,85,0.5793269230769231,0.3879921708086449,9.0,8.260209790633663,268.4186057692308,184.1692307692308,268.1369711538461,213.47663461538465,0.0,0.0,0.0,0.0,272.6130448717949,175.37493589743588,308.1015384615385,76.88807692307692,238.47067307692308,196.59942307692307,0
9533,1,10,WAS,WAS,99,0.6268733331680298,0.6088785119441146,10.0,7.594019287520176,85.67304000000001,147.98479999999998,121.18392,189.64312,0.0,0.0,0.0,0.0,100.58778666666666,140.62757333333332,109.89688000000002,185.85696,89.77568,225.94287999999997,1
9541,2,10,DAL,DAL,85,0.6920204402515723,0.3781476029378582,11.0,7.763327042415727,114.02146226415095,161.1333962264151,115.64349056603773,215.8983962264151,0.0,0.0,0.0,0.0,113.81363207547167,237.7039150943396,0.0,0.0,105.321572327044,237.67871069182385,1
9544,3,1,ATL,ATL,66,,,,,,,,,,,,,,,,,,,0
9547,3,5,ARI,ARI,95,0.3866538461538462,0.3526852756451434,9.0,12.261235604142124,110.61492307692306,246.94446153846155,85.2826153846154,70.94969230769232,0.0,0.0,82.17076923076924,159.83599999999998,94.42035897435898,167.75548717948718,88.23584615384615,229.31630769230765,82.78784615384616,157.8006153846154,0
9548,2,3,IND,IND,78,,,,,,,,,,,,,,,,,,,0
9550,2,5,SEA,SEA,70,0.6838550724669535,0.654347176304914,11.0,6.146070232839328,114.10921739130433,198.8145652173913,110.22330434782609,219.55643478260868,0.0,0.0,0.0,0.0,87.23173913043478,169.1711304347826,0.0,0.0,90.13221739130437,235.29982608695656,0
9556,2,4,ATL,CLE,100,0.4650058275280577,0.4368883174467463,11.0,8.42443513161575,267.9879020979021,162.84755244755246,0.0,0.0,283.831048951049,187.05391608391608,0.0,0.0,238.35122377622375,179.76800699300696,283.5602097902098,138.61867132867133,0.0,0.0,0
9557,1,10,JAX,JAX,70,0.6572643097478783,0.6039486075529875,9.0,9.09759495587445,96.1528282828283,146.01782828282828,86.76878787878786,170.22808080808082,0.0,0.0,0.0,0.0,102.33398989898993,182.5790404040404,82.00141414141413,255.17262626262627,77.53121212121212,214.3136363636363,0
9558,3,12,NYJ,NYJ,74,,,,,,,,,,,,,,,,,,,1
9559,1,10,LAC,LAC,85,,,,,,,,,,,,,,,,,,,0
9560,1,10,KC,KC,74,0.6933914728682171,0.6706130250699386,11.0,6.300754696177159,96.16261627906978,157.4017441860465,97.44813953488374,163.2453488372093,0.0,0.0,0.0,0.0,110.81616279069767,196.29098837209304,0.0,0.0,102.09802325581396,212.674011627907,0
9572,3,1,HOU,HOU,84,,,,,,,,,,,,,,,,,,,1
9573,1,15,NYJ,NYJ,93,,,,,,,,,,,,,,,,,,,0
9577,3,13,IND,IND,75,,,,,,,,,,,,,,,,,,,1
9578,3,4,NYJ,NYJ,85,,,,,,,,,,,,,,,,,,,0
9581,2,1,KC,IND,108,,,,,,,,,,,,,,,,,,,1
9585,4,6,MIN,DET,65,,,,,,,,,,,,,,,,,,,0
9587,1,10,CAR,CAR,91,,,,,,,,,,,,,,,,,,,0
9590,1,10,DET,MIN,76,,,,,,,,,,,,,,,,,,,1
9597,3,7,LAC,JAX,103,,,,,,,,,,,,,,,,,,,1
9600,3,18,LV,TEN,71,,,,,,,,,,,,,,,,,,,1
9601,1,10,IND,DEN,95,0.6254545454541222,0.4236097925633447,10.0,9.230529789627044,226.7952272727273,168.89079545454544,273.5023295454546,171.10823863636367,0.0,0.0,0.0,0.0,268.2515909090909,168.86494318181815,259.1881818181818,110.94090909090907,0.0,0.0,1
9613,3,3,IND,IND,78,0.4556249999999999,0.4365154928650493,10.0,7.118782808522158,103.7612857142857,185.3977142857143,101.85085714285717,156.55964285714285,0.0,0.0,0.0,0.0,84.70814285714285,186.53680952380955,96.88464285714284,205.5233571428572,89.49271428571429,211.4312857142857,1
9616,2,1,KC,KC,76,0.961211419974247,0.5317080983399687,9.0,9.76950739271393,95.4762037037037,128.14412037037036,108.54379629629628,159.49231481481482,142.8786111111111,225.64398148148152,0.0,0.0,112.07180555555551,186.69592592592596,142.31240740740736,314.42833333333334,123.05953703703705,239.21444444444444,1
9617,2,10,LAC,LAC,64,,,,,,,,,,,,,,,,,,,0
9622,1,10,ARI,ARI,74,,,,,,,,,,,,,,,,,,,1
9623,1,10,BUF,BUF,68,0.4084813084112149,0.501181217214147,8.0,9.789253203746515,62.59168224299064,134.63672897196264,77.51700934579439,129.7721495327103,0.0,0.0,0.0,0.0,101.50763239875388,163.43538940809967,80.63014018691588,186.64350467289717,0.0,0.0,0
9626,2,11,LA,ARI,74,,,,,,,,,,,,,,,,,,,0
9629,1,10,LV,DEN,80,0.5542971014492754,0.4861532524484024,11.0,6.566276999430676,215.06252173913043,222.87591304347828,268.4827536231884,157.2840579710145,0.0,0.0,0.0,0.0,254.8350869565217,202.90691304347828,263.4256086956521,91.1945652173913,0.0,0.0,0
9633,2,8,NYJ,NYJ,68,0.5188292011019283,0.5211862516158051,9.0,8.231633829950955,92.03000000000002,126.80086776859504,92.2199173553719,182.70962809917353,0.0,0.0,0.0,0.0,82.60880165289255,183.24847107438015,0.0,0.0,266.2122314049587,209.4014876033058,1
9635,2,10,CIN,MIA,77,0.5581695568400771,0.5727459466060981,9.0,10.110913337089595,257.41774566473987,186.12768786127168,274.9814161849711,195.23783236994225,0.0,0.0,0.0,0.0,258.6217148362235,203.6880539499037,261.0509248554913,188.27508670520228,87.47693641618498,140.60676300578035,0
9637,1,10,HOU,HOU,62,0.5333828383084178,0.5480302139609244,8.0,8.61666225539323,104.79797029702968,146.8429207920792,0.0,0.0,103.5179207920792,119.4967326732673,0.0,0.0,116.1039603960396,149.7271287128713,106.62445544554453,199.27336633663364,84.67297029702969,189.7970297029703,1
